217.01,218.12,218.45,217.85,218.89,219.1,219.88,219.72,220.35,220.67,221.48,222.03,222.78,223.45,224.15,225.56,226.59,227.33,228.48,229.98,230.92,232.79,234.54,235.77,237.46,238.52,240.1,241.08,242.46,243.06,243.96,244.41,244.3,244.22,243.86,244.03,243.68,243.12,241.36,240.43,239.02,237.86,236.68,235.22,233.9,232.68,232.67,230.35,229.21,228.25,227.57,226.77,225.63,225.62,224.75,223.79,222.63,222.69,222.06,221.14,220.61,219.96,219.45,219.03,217.78,218.32,217.7,217.37,216.69,215.8,215.3
217.64,217.94,218.57,218.37,219.01,219.07,219.07,220.07,220.31,220.8,221.36,221.77,222.41,223.32,224.36,225.45,226.27,227.59,228.28,230.1,230.98,232.29,234.67,235.86,237.41,238.36,239.89,240.47,242.12,242.99,243.79,244.15,244.73,244.53,244.04,243.78,243.72,242.89,241.47,240.44,239.12,238.15,236.85,235.12,234.34,232.26,232.34,230.51,228.87,228.55,227.44,227.19,225.96,225.23,224.73,223.85,222.95,222.51,222.49,221.02,220.64,219.83,219.57,219.1,218.06,218.37,217.86,217.32,216.69,215.69,215.2
217.82,217.9,218.35,218.51,219.05,218.8,219.19,219.81,219.91,220.75,221.17,221.88,222.01,223.13,224.27,225.33,225.78,227.12,228.31,230.13,231.25,232.21,234.11,235.43,237.28,238.19,239.97,240.18,241.86,242.53,243.77,243.71,245.05,244.37,244.73,243.59,243.36,242.48,241.32,240.39,239.21,237.96,237.25,234.71,234.37,232.41,231.87,230.55,229.22,228.59,227.39,227.04,226.26,224.8,224.53,223.5,223.14,222.05,222.67,221.13,220.55,219.84,219.79,219.09,218.23,218.08,217.79,217.07,216.63,215.73,215.17
217.85,217.99,218.18,218.19,218.97,218.77,219.28,219.09,219.99,220.72,220.93,221.37,221.93,222.77,223.96,224.78,225.59,227.02,228.02,230.07,231.26,232.14,233.78,235.19,236.93,238.55,239.54,240.33,241.31,242.43,243.62,243.74,244.53,244.02,245.23,243.47,243.38,242.65,241.11,240.61,239.18,237.85,237.15,234.6,234.26,233.02,231.6,230.66,229.53,228.34,227.52,226.49,226.07,224.7,224.51,223.15,223.45,222.07,222.45,221.15,220.31,219.75,220.02,219.15,218.24,217.83,217.78,216.74,216.55,215.91,215.03
218.03,217.92,218,218.48,218.47,218.8,219.08,219.36,219.95,220.24,220.96,221.06,221.8,222.93,223.23,224.79,225.35,226.75,227.79,229.42,231.38,232.24,233.48,235.04,236.85,237.87,239.02,240.32,240.93,242.53,243.41,243.96,244.09,244.75,244.91,243.55,243.5,242.85,241.21,240.35,239.1,238.2,236.86,234.93,234.31,233.21,231.53,230.88,229.55,228.27,227.6,226.38,225.78,224.83,224.67,223.3,223.54,222.38,221.81,221.21,220.2,219.65,219.95,219.07,218.25,217.71,217.94,216.51,216.57,216,214.74
217.85,218.04,217.83,218.48,218.46,218.4,219.1,219.51,219.59,219.94,220.79,221.12,222.11,222.97,223.37,224.68,225.51,226.84,227.73,229.13,231.26,232.24,233.25,234.59,237.05,237.34,238.62,240.28,241.14,242.25,243.46,244.02,243.96,245.39,244.31,243.8,243.41,242.69,241.85,239.97,239.52,238.65,236.79,235.16,234.55,232.81,231.59,231.03,229.62,228.13,227.31,226.89,225.65,224.9,224.6,223.75,223.29,222.27,221.43,221.43,220.29,219.68,219.72,218.78,218.32,217.79,217.98,216.6,216.6,215.95,214.54
217.86,217.66,217.94,218.05,218.2,218.7,218.76,219.09,219.44,219.76,220.39,221.52,222.04,222.47,223.58,224.21,225.41,226.88,227.63,229.32,230.88,231.72,233.39,234.92,236.76,237.44,238.6,240.1,241.24,241.85,243.57,243.77,244.04,244.91,244.39,244.01,243.33,242.32,242.05,240.15,240.01,238.61,236.39,235.74,234.71,232.56,231.66,231.01,229.86,227.87,227.17,226.97,225.41,224.88,224.1,224.03,222.88,222.2,221.38,221.42,220.41,219.91,219.49,218.68,218.31,217.87,217.89,216.8,216.57,215.78,214.65
217.8,217.69,218.15,218.02,218.44,218.51,218.46,218.86,219.54,220.2,220.42,221.54,221.67,222.41,223.61,224.59,225.15,226.78,227.61,228.94,230.89,231.63,233.9,234.86,236.2,237.34,238.71,240,241.23,242.4,243.21,243.54,244.88,244.3,244.4,243.95,243.38,242.29,241.9,240.73,240.07,238.28,236.06,236.34,234.58,232.69,231.45,230.83,229.91,227.87,227.51,226.88,225.13,224.93,223.73,224.14,222.84,222.45,221.38,221.27,220.33,220.2,219.47,218.93,218.31,217.9,217.66,217,216.47,215.61,214.8
217.68,217.67,217.85,217.85,218.57,218.36,218.75,219.19,219.58,220.27,220.26,221.14,221.73,222.68,223.44,224.83,225.46,226.91,227.75,229.21,230.49,232.24,233.8,234.13,236.24,237.28,238.69,240.32,241.55,242.88,243.1,243.62,245.33,244.6,244.37,244.07,243.5,242.44,241.82,240.97,240.12,238.08,236.52,236.58,234.51,233.13,231.59,231.19,229.74,228.25,227.88,226.97,225.55,225.05,223.79,223.88,223.17,222.67,221.31,221.23,220.04,220.35,219.46,219.23,218.07,217.86,217.56,217.13,216.38,215.78,215.06
217.23,217.7,217.52,217.6,218.17,217.99,218.67,218.9,219.41,219.89,220.38,221.35,221.86,223.15,223.35,224.41,225.47,226.72,227.78,229.22,229.73,232.18,233.53,234.21,236.22,237,238.9,240.42,241.89,242.64,243.36,244.2,244.82,245.12,244.7,244.53,243.58,242.36,241.72,241.18,239.82,238.23,237.08,236.45,234.47,233.4,232.01,231.46,229.42,228.59,228.06,226.87,226.19,225.16,224.1,223.85,223.43,222.47,221.27,221.23,219.96,220.22,219.35,219.4,217.92,217.86,217.5,217.13,216.46,215.91,215.35
