44.089,43.551,43.27,44.453,38.652,44.04,44.087,45.221,46.367,49.279,45.095,45.944,46.747,48.358,48.205,47.323,49.314,49.815,54.662,51.945,52.963,55.302,57.769,59.567,61.277,64.084,67.87,73.773,73.09,78.001,83.392,87.311,92.976,97.058,102.97,108.76,118.14,117.84,122.24,126.64,130.13,129.99,129,129.68,127.57,127.3,120.68,116.43,112.5,109.33,102.71,96.279,93.787,89.523,88.026,79.618,68.827,57.185,51.855,60.505,51.347,45.633,41.941,50.937,43.432,38.224,33.607,22.702,36.287,27.841,21.446
43.927,43.146,43.366,44.957,38.715,43.965,43.61,45.011,46.57,49.222,44.737,45.481,46.97,48.061,48.272,47.547,49.73,50.291,55.014,51.76,53.231,55.596,57.652,59.922,61.611,64.257,67.965,74.124,73.119,77.948,83.171,87.688,93.32,97.174,102.92,109.1,118.99,118.34,122.84,127.69,130.47,130.73,129.84,130.23,128.43,128.14,121.02,116.92,113.52,109.31,103.2,97.088,93.863,89.822,88.098,79.671,69.152,57.296,52.256,60.721,51.807,45.915,41.847,51.626,44.55,39.857,35.889,24.76,40.02,32.064,26.072
43.977,42.999,43.283,45.036,38.763,44.018,43.487,44.831,46.441,49.101,44.751,45.132,47.115,47.876,48.273,47.835,49.564,50.735,55.209,52.004,53.299,55.649,57.512,60.29,61.538,64.159,68.063,74.299,73.446,77.789,83.274,87.983,93.285,97.179,103.06,109.24,119.4,118.98,123.04,128.25,131.05,131.46,130.49,130.85,128.99,128.79,121.5,116.93,113.98,109.37,103.63,97.734,94.213,89.988,88.169,79.664,69.215,57.472,52.49,60.759,51.958,45.99,41.72,51.788,44.782,40.037,36.474,25.226,41.199,33.279,27.648
44.159,43.135,43.196,44.658,38.742,44.161,43.433,44.775,46.244,49.022,44.869,44.92,47.052,47.595,48.458,47.817,49.273,50.512,55.495,51.854,52.976,55.595,57.677,60.415,61.464,63.817,67.625,74.192,73.616,77.567,83.47,88.539,93.366,97.502,103.54,109.66,119.61,119.47,123.39,128.63,131.42,132.14,131.18,131.59,129.5,129.57,122.14,117.14,114.67,109.53,104.08,98.238,94.706,90.195,88.224,79.624,69.182,57.687,52.59,60.731,52.013,46.023,41.746,51.83,44.902,40.11,36.666,25.521,41.882,33.994,29.389
44.617,43.67,43.344,44.176,38.715,44.32,43.834,44.742,45.937,48.781,44.974,45.169,46.652,47.79,48.513,47.716,49.041,50.269,55.386,51.323,52.567,55.562,58.127,60.117,60.946,63.846,67.52,73.984,73.699,77.418,83.495,88.998,93.57,97.772,103.84,110.33,119.69,119.6,123.96,128.94,131.65,132.66,131.92,132.07,130.08,130.65,122.76,117.81,115.49,110.13,104.76,98.962,95.01,90.486,88.409,79.778,69.269,57.717,52.489,60.665,52.072,46.034,41.81,51.801,44.886,40.1,36.74,25.4,42.226,34.61,30.337
44.981,43.634,43.338,43.884,38.755,44.376,44.06,44.965,45.744,49.057,44.963,45.422,46.756,47.894,48.071,47.68,49.201,50.305,55.275,51.026,52.099,55.483,58.306,59.423,60.454,64.024,67.327,73.723,73.712,77.14,83.532,88.581,93.692,97.817,104.23,110.7,119.68,119.87,124.53,129.02,132.04,133.24,132.6,132.62,130.73,131.45,123.46,118.63,116.26,111.2,105.29,99.474,95.337,90.895,88.724,80.06,69.44,57.82,52.571,60.652,52.108,46.079,41.849,51.844,44.843,39.997,36.748,25.159,42.359,34.776,30.932
44.872,43.576,43.779,44.041,39.216,44.399,44.086,45.332,45.573,49.309,44.991,45.736,46.877,47.963,47.749,47.306,49.65,50.419,55.178,51.016,51.773,55.447,58.071,58.896,60.433,64.156,66.977,73.508,73.358,76.829,83.433,88.125,93.855,98.21,104.47,110.91,119.81,120.25,125,129.14,132.42,133.94,133.36,133.48,131.34,132.15,124.07,119.23,116.83,112.06,105.54,99.547,95.861,91.175,88.927,80.402,69.226,58.094,52.756,60.702,52.093,46.213,42.027,52.094,45.053,39.803,36.658,24.981,42.35,34.754,31.342
44.801,43.63,44.239,44.274,39.527,44.289,43.947,45.089,45.544,49.306,44.918,45.742,46.931,47.807,47.413,47.265,49.895,50.283,55.077,50.873,51.731,55.424,57.851,58.584,60.335,63.922,66.755,73.003,73.079,76.516,82.856,88.015,93.992,98.376,104.43,111.37,119.69,120.53,125.46,129.83,132.96,134.61,134.07,134.31,131.98,132.79,124.71,119.76,117.52,112.62,105.99,99.534,96.507,91.543,89.291,80.776,68.917,58.421,52.781,60.717,52.006,46.389,42.248,52.362,45.266,39.712,36.45,25.141,42.27,34.598,31.563
44.59,43.448,44.092,44.525,39.479,44.345,43.685,45.047,46.138,49.337,44.782,45.591,46.792,47.55,47.239,47.618,49.545,49.85,55.249,51.144,52.018,55.082,57.165,58.354,60.228,63.627,66.322,73.024,72.672,76.24,82.59,87.853,93.96,98.1,104.22,111.41,119.56,120.73,125.92,130.83,133.87,135.29,134.73,134.95,132.87,133.68,125.53,120.83,118.55,113.09,106.48,99.691,97.185,91.963,89.687,81.099,69.045,58.815,52.767,60.579,52.023,46.316,42.364,52.51,45.2,39.619,36.291,25.377,42.151,34.473,31.496
44.628,43.505,44.204,44.901,39.298,44.482,43.4,44.823,46.35,48.874,44.786,45.574,46.399,47.365,47.431,47.716,49.182,49.449,55.241,51.155,52.257,54.838,56.559,58.259,60.24,63.367,66.159,72.93,72.091,75.857,82.14,87.784,93.894,98.073,104.16,111.19,119.65,120.98,126.16,131.53,134.44,135.92,135.32,135.37,133.9,134.45,126.33,122.09,119.29,113.6,106.95,100.03,97.551,92.107,89.794,81.387,69.38,59.074,52.796,60.516,52.057,46.25,42.305,52.618,45.047,39.445,36.229,25.689,42.046,34.449,31.329
44.829,43.364,44.018,44.647,39.027,44.564,43.127,44.715,46.146,48.418,44.806,45.708,45.852,47.366,47.679,47.957,48.923,49.173,55.006,50.702,52.323,54.79,56.542,58.008,59.903,62.611,65.842,72.539,71.789,75.7,81.63,87.693,93.798,98.196,104.13,111.35,119.6,121.19,126.03,131.97,135.12,136.47,136.06,135.81,134.76,134.95,126.84,123.02,119.58,114.07,107.33,100.53,97.696,92.431,90.042,81.673,69.816,59.232,52.817,60.662,52.017,46.33,42.242,52.661,44.805,39.17,36.152,25.913,41.943,34.546,31.102
44.887,43.253,43.938,44.602,38.728,44.583,43.289,44.643,45.65,48.579,44.823,45.794,45.873,47.351,47.717,47.857,48.687,49.45,54.556,50.242,52.495,54.878,56.298,57.525,59.267,62.283,65.731,72.478,71.506,75.492,81.339,87.621,93.248,97.999,103.92,111.32,119.35,120.9,125.95,132.69,135.5,136.96,136.83,136.46,135.65,135.64,127.3,123.59,119.99,114.34,107.67,101.06,97.931,92.828,90.378,81.728,70.105,59.356,52.851,60.801,51.885,46.402,42.076,52.557,44.651,39.003,35.919,25.881,41.919,34.644,30.945
44.932,43.257,44.41,44.399,38.747,44.373,43.414,44.565,45.578,48.652,44.92,45.624,46.522,47.032,47.615,47.434,48.426,49.992,54.046,50.112,52.573,55.059,56.038,57.268,58.98,62.146,65.62,72.296,71.041,75.089,80.867,87.292,92.643,97.603,103.45,110.85,119.62,120.6,126.17,133.08,135.67,137.26,137.3,136.91,136.75,136.41,128.07,124.31,120.54,114.76,108.2,101.58,98.066,93.17,90.606,81.627,70.158,59.603,52.993,60.966,51.819,46.462,41.835,52.339,44.52,38.853,35.596,25.911,41.945,34.686,30.662
44.9,43.386,44.462,44.367,38.778,44.306,43.96,44.516,45.46,48.871,44.859,45.47,46.65,46.987,47.462,47.65,47.98,49.861,53.619,50.259,52.516,55.27,56.08,57.233,58.753,61.792,65.44,71.64,70.782,75.027,80.51,86.338,92.014,97.18,103.35,110.67,119.7,120.39,126.45,133.01,135.6,137.62,137.88,137.29,137.67,137.11,128.75,125,120.9,115.38,108.72,102.22,98.317,93.706,90.799,81.592,70.261,59.657,53.059,61.097,51.833,46.631,41.708,52.294,44.317,38.671,35.172,25.953,41.924,34.629,30.44
45.069,43.653,44.904,44.56,38.748,44.291,44.022,44.012,45.19,49.052,44.583,45.346,46.386,46.963,47.263,47.699,47.601,49.803,53.608,50.449,52.569,55.006,56.151,57.086,58.5,61.737,65.233,71.433,70.389,75.052,80.187,85.718,91.203,96.636,103.18,110.44,119.43,120.21,126.76,132.65,135.5,137.95,138.44,138.07,138.25,137.59,129.11,125.49,121.21,116.21,109.01,102.75,98.427,94.326,90.85,81.576,70.713,59.463,53.052,61.19,51.896,46.704,41.719,52.288,44.057,38.527,34.941,26.128,41.779,34.508,30.321
45.387,43.838,44.944,44.469,38.42,44.112,43.739,43.925,45.197,49.068,44.636,45.504,45.709,47.068,47.117,47.761,47.617,49.853,53.806,50.628,52.702,54.484,56.139,57.031,58.422,61.846,65.031,71.282,69.929,74.694,80.021,85.192,90.526,96.116,102.76,109.63,119.21,120.15,126.86,132.44,135.46,138.26,138.56,138.79,138.6,138.19,129.44,125.95,121.87,116.78,109.11,103.1,98.49,94.91,90.962,81.618,71.15,59.342,53.348,61.336,52.008,46.647,41.503,52.237,43.836,38.255,34.91,26.191,41.574,34.41,30.142
45.596,43.941,44.691,44.587,38.072,43.907,43.555,43.897,45.251,49.207,44.646,45.434,45.553,47.327,47.171,47.931,48.168,49.526,53.883,50.55,52.546,54.196,56.166,57.052,58.038,61.715,64.685,71.128,69.834,74.568,79.865,84.334,90.229,95.352,102.29,108.99,118.96,120.25,126.83,132.16,135.73,138.74,138.66,139.32,138.94,138.74,129.98,126.31,122.48,116.99,109.44,103.44,98.662,95.385,91.458,81.558,71.276,59.349,53.861,61.489,52.076,46.537,41.304,52.16,43.642,38.076,35.005,26.086,41.337,34.181,29.881
45.545,43.591,44.866,44.931,38.452,43.654,43.626,44.265,45.679,49.41,44.573,45.244,46.046,47.684,47.227,47.542,48.588,49.565,53.863,50.268,52.19,53.95,56.384,56.871,57.517,61.102,63.52,71.092,69.807,74.585,79.557,83.744,90.012,94.718,102.18,108.77,118.22,120.02,126.53,131.64,136.14,139.05,139.06,139.6,139.12,139.31,130.59,126.76,122.87,117.36,109.97,103.85,98.821,95.618,91.978,81.564,71.508,59.327,54.184,61.578,52.04,46.547,41.378,52.015,43.7,37.884,35.136,25.952,41.268,33.83,29.708
45.354,43.256,44.903,44.741,38.551,43.614,43.983,45.236,46.278,49.737,44.783,45.366,46.414,47.614,47.356,47.305,48.774,49.26,53.462,50.082,51.851,53.969,56.427,56.766,57.132,60.648,62.586,71.079,69.803,74.048,79.419,83.85,89.692,94.125,101.96,108.35,117.62,119.88,126.02,131.43,136.39,139.26,139.27,139.84,139.23,140.01,131.07,127.04,123.29,117.9,110.41,104.2,99.029,95.831,92.261,81.864,71.772,59.461,54.237,61.601,51.876,46.583,41.517,51.714,43.841,37.764,35.041,25.759,41.231,33.5,29.703
